name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Europabilar i Örebro AB,https://www.allabolag.se/foretag/europabilar-i-%C3%B6rebro-ab/%C3%B6rebro/-/5590983176,[],559098-3176,18135,Europabilar i Örebro AB,2017-01-24,Aktiebolag,0,,"Getingvägen 3, 702 30 Örebro","Getingvägen 3, 702 30 Örebro",Örebro,50,['45110 Handel med personbilar och lätta motorfordon'],"Föremålet för bolagets verksamhet är att bedriva handel med bilar, motorcyklar och andra fordon, bilservice, förmedling av fordon och konsultationer inom bilförsäljningsbranschen, detaljhandel med livsmedel och dagligvaror samt därmed förenlig verksamhet.",,
Locka Service AB,https://www.allabolag.se/foretag/locka-service-ab/%C3%B6rebro/-/5567689301,"['mattias.corswant@smartcraft.com', 'mattias.corswant@smartcraft.com']",556768-9301,18118,Locka Service AB,2008-11-03,Aktiebolag,17,Johan Daniel Corke,"Slottsgatan 8B, 70361 Örebro","Slottsgatan 8 a, 703 61 Örebro",Örebro,315,['74203 Press- och övrig fotografverksamhet'],Bolaget ska bedriva fotografering samt därmed förenlig verksamhet.,+46 520 700 50,https://www.locka.com/sv
Ekbergs Låsservice Eftr. Aktiebolag,https://www.allabolag.se/foretag/ekbergs-l%C3%A5sservice-eftr.-aktiebolag/karlskoga/-/5565435483,[],556543-5483,18109,Ekbergs Låsservice Eftr. Aktiebolag,1997-06-27,Aktiebolag,10,,"Bergsmansgatan 19, 691 31 Karlskoga","Box 257, 691 25 Karlskoga",Karlskoga,100,['43290 Andra bygginstallationer'],"Bolaget skall bedriva aktieförvaltning samt tillverkning, försäljning och montering av lås och nycklar samt försäljning och montering av larmsystem och därmed förenlig verksamhet.",0586-303 20,
Castellum Kvarteret Korsningen AB,https://www.allabolag.se/foretag/castellum-kvarteret-korsningen-ab/%C3%B6rebro/-/5591574602,[],559157-4602,18100,Castellum Kvarteret Korsningen AB,2018-04-26,Aktiebolag,0,,Örebro,"c/o Castellum Mitt AB Box 1824, 701 18 Örebro",Örebro,50,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget ska ha till föremål för sin verksamhet att - direkt eller indirekt genom hel- eller delägda bolag - förvärva, förvalta och utveckla fast egendom samt att bedriva annan därmed förenlig verksamhet.",,
Bimo Butiksinredningar Produktion AB,https://www.allabolag.se/foretag/bimo-butiksinredningar-produktion-ab/kumla/-/5591121404,[],559112-1404,18096,Bimo Butiksinredningar Produktion AB,2017-05-15,Aktiebolag,15,Birgitta Margareta Johansson,"Östra Åby 429, 692 93 Kumla","Östra Åby 429, 692 93 Kumla",Kumla,50,['31012 Tillverkning av kontors- och butiksinredningar'],Bolaget skall tillverka och försälja inredningar för detaljhandeln och därmed förenlig verksamhet.,,
Peter Berlins Bygg Aktiebolag,https://www.allabolag.se/foretag/peter-berlins-bygg-aktiebolag/lax%C3%A5/-/5562866441,[],556286-6441,18083,Peter Berlins Bygg Aktiebolag,1986-11-26,Aktiebolag,5,,"Industrivägen 7, 695 30 Laxå","Industrivägen 7, 695 30 Laxå",Laxå,100,['41200 Byggande av bostadshus och andra byggnader'],"Bolaget skall bedriva byggnads- och entreprenadverksamhet, fastighetsförvaltning och därmed förenlig verksamhet.",,
Träffen Mullhyttan AB,https://www.allabolag.se/foretag/tr%C3%A4ffen-mullhyttan-ab/mullhyttan/-/5566490883,[],556649-0883,18075,Träffen Mullhyttan AB,2003-09-24,Aktiebolag,5,,"Mullhytte Letstig 17, 716 94 Mullhyttan","Mullhytte Letstig 17, 716 94 Mullhyttan",Mullhyttan,100,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad']","Bolaget ska bedriva detaljhandel med livsmedel och hushållsvaror, fastighetsförvaltning samt därmed förenlig verksamhet.",,
Holmquist Optik Örebro Syd AB,https://www.allabolag.se/foretag/holmquist-optik-%C3%B6rebro-syd-ab/%C3%B6rebro/-/5569431025,[],556943-1025,18070,Holmquist Optik Örebro Syd AB,2013-09-19,Aktiebolag,4,Lars Magnus Holmquist,"Säljarevägen 1, 702 36 Örebro","Kungsgatan 5, 702 11 Örebro",Örebro,50,['47781 Specialiserad butikshandel med glasögon och andra optiska artiklar utom fotoutrustning'],Bolaget ska bedriva optikerrörelse samt därmed förenlig verksamhet.,019-22 35 50,
Källs i Åkersta AB,https://www.allabolag.se/foretag/k%C3%A4lls-i-%C3%A5kersta-ab/ervalla/-/5591835557,[],559183-5557,18036,Källs i Åkersta AB,2018-12-05,Aktiebolag,7,,"Torpa 524, 718 94 Ervalla","Torpa 524, 718 94 Ervalla",Ervalla,50,"['01410 Mjölkproduktion och uppfödning av nötkreatur av mjölkras', '43120 Mark- och grundarbeten', '49410 Vägtransport, godstrafik']","Att bedriva markentreprenader, uthyrning av entreprenadmaskiner med eller utan förare, transport, bygg och lantbruk.",,
Roger.K Traktortjänst i Ställdalen AB,https://www.allabolag.se/foretag/roger.k-traktortj%C3%A4nst-i-st%C3%A4lldalen-ab/st%C3%A4lldalen/-/5566815683,[],556681-5683,18027,Roger.K Traktortjänst i Ställdalen AB,2005-06-09,Aktiebolag,4,,"Tallvägen 35, 714 72 Ställdalen","Tallvägen 35, 714 72 Ställdalen",Ställdalen,100,"['43991 Uthyrning av bygg- och anläggningsmaskiner med förare', '49410 Vägtransport, godstrafik', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '81100 Fastighetsrelaterade stödtjänster']","Bolaget skall bedriva försäljning, service och reparationer av fordon, skogsmaskiner och trädgårdsmaskiner, utföra transporter, utföra tjänster med entreprenadmaskiner, trädgårdssötsel, fastighetsskötsel, svets- och montagearbeten samt service av VVS instal= lationer och därmed förenlig verksamhet.",,
Mellansvenska Telemarketingtjänsten AB,https://www.allabolag.se/foretag/mellansvenska-telemarketingtj%C3%A4nsten-ab/%C3%B6rebro/-/5569612806,[],556961-2806,17998,Mellansvenska Telemarketingtjänsten AB,2014-02-06,Aktiebolag,16,Petri Ilmari Savolainen,"Idrottsvägen 37, 702 32 Örebro","Rosendal 25 b, 691 53 Karlskoga",Karlskoga,50,['82200 Callcenterverksamhet'],Bolaget skall bedriva callcenterverksamhet samt därmed förenlig verksamhet.,,
Homebound Restoration AB,https://www.allabolag.se/foretag/homebound-restoration-ab/%C3%B6rebro/-/5591889547,[],559188-9547,17966,Homebound Restoration AB,2018-12-28,Aktiebolag,2,Hanna Christina Hammar,"Ekersby 147 c, 705 92 Örebro","Ekersby 147 c, 705 92 Örebro",Örebro,50,"['41200 Byggande av bostadshus och andra byggnader', '43320 Byggnadssnickeriarbeten']","Bolaget skall utföra nybyggnation, restaurering och renovering av fastigheter samt övrigt byggnadsarbete, vidare tillhandahålla tjänster inom homestyling och heminredning samt därmed förenlig verksamhet.",,
Bergs Måleri AB,https://www.allabolag.se/foretag/bergs-m%C3%A5leri-ab/karlskoga/-/5564038775,[],556403-8775,17961,Bergs Måleri AB,1990-08-13,Aktiebolag,14,,"Karlbergsvägen 9, 691 36 Karlskoga","c/o Bergs Måleri AB Karlbergsvägen 9, 691 36 Karlskoga",Karlskoga,200,['43341 Måleriarbeten'],Bolaget skall bedriva måleriverksamhet och försäljning av måleriprodukter samt utföra industrisaneringar ävensom idka därmed förenlig verksamhet.,0586-333 72,
Belysningsmontage i Kumla AB,https://www.allabolag.se/foretag/belysningsmontage-i-kumla-ab/kumla/-/5592390826,[],559239-0826,17950,Belysningsmontage i Kumla AB,2020-01-28,Aktiebolag,4,,"Älvestavägen 10, 692 92 Kumla","Älvestavägen 10, 692 92 Kumla",Kumla,25,['43210 Elinstallationer'],Bolaget ska bedriva montage av belysning samt därmed förenlig verksamhet.,,
Sportion Media Group AB,https://www.allabolag.se/foretag/sportion-media-group-ab/%C3%B6rebro/-/5567455844,[],556745-5844,17948,Sportion Media Group AB,2007-12-05,Aktiebolag,14,Nils Oskar Gustafsson,"Stortorget 4, 702 11 Örebro","Stortorget 4, 702 11 Örebro",Örebro,100,['62010 Dataprogrammering'],Bolaget ska bedriva utveckling och försäljning av egenproducerade dataprogramvaror och därmed förenligt verksamhet.,,
R.O.O.M. 55 Butiker AB,https://www.allabolag.se/foretag/r.o.o.m.-55-butiker-ab/nora/-/5593252041,[],559325-2041,17912,R.O.O.M. 55 Butiker AB,2021-07-01,Aktiebolag,8,,"Kvarnbacken 3, 713 30 Nora","c/o Anteba Aktiebolag Kvarnbacken 3, 713 30 Nora",Nora,25,"['47593 Specialiserad butikshandel med glas, porslin och andra bosättningsvaror']","Handel med presentartiklar och produkter av keramik, lera och plast.",,
Teknik & Filtersystem i Örebro AB,https://www.allabolag.se/foretag/teknik-filtersystem-i-%C3%B6rebro-ab/%C3%B6rebro/-/5567782254,[],556778-2254,17908,Teknik & Filtersystem i Örebro AB,2009-03-02,Aktiebolag,4,Almir Karahodzic,"Maskingatan 16, 702 86 Örebro","Maskingatan 16, 702 86 Örebro",Örebro,100,"['33200 Installation av industrimaskiner och -utrustning', '71122 Teknisk konsultverksamhet inom industriteknik', '43222 Ventilationsarbeten']",Bolaget ska bedriva entrepenader och försäljning inom stofthantering för industri och därmed förenlig verksamhet.,019-22 31 55,
Forna Stål & Montage AB,https://www.allabolag.se/foretag/forna-st%C3%A5l-montage-ab/karlskoga/-/5593582942,[],559358-2942,17891,Forna Stål & Montage AB,2022-01-03,Aktiebolag,9,,"Sektionsvägen 13, 691 42 Karlskoga","Sektionsvägen 13, 691 42 Karlskoga",Karlskoga,200,['25120 Tillverkning av dörrar och fönster av metall'],"Aktiebolaget skall bedriva byggnadsverksamhet, uppförande av stålkonstruktioner, underhållsarbete inom industrin och därmed förenlig verksamhet.",,
BodaBorg i Karlskoga Aktiebolag,https://www.allabolag.se/foretag/bodaborg-i-karlskoga-aktiebolag/karlskoga/-/5565354098,[],556535-4098,17874,BodaBorg i Karlskoga Aktiebolag,1996-10-28,Aktiebolag,12,Martin Erik Ärlandsback,"Gösta Berlings Väg 51 Ekeby, 691 38 Karlskoga","Gösta Berlings Väg 51, 691 38 Karlskoga",Karlskoga,100,['93290 Övrig fritids- och nöjesverksamhet'],"Bolaget skall bedriva verksamhet som ger en engagerande fysisk och intellektuell upplevelse både för privatpersoner och organisationer. Till verksamheten ingår även konferens, över- nattning samt café- och restaurangverksamhet samt därmed förenlig verksamhet.",,
FASAB AB,https://www.allabolag.se/foretag/fasab-ab/fr%C3%B6vi/-/5567128151,[],556712-8151,17866,FASAB AB,2006-10-13,Aktiebolag,10,,"Rabostan Haga 158, 718 92 Frövi","Rabostan Haga 158, 718 92 Frövi",Frövi,100,['02409 Övrig service till skogsbruk'],"Bolaget skall driva handel med skogs- och marktjänster, transporter samt därmed förenlig verksmhet.",,
Norman & Carlsson Bygg och Betong AB,https://www.allabolag.se/foretag/norman-carlsson-bygg-och-betong-ab/kumla/-/5569910358,[],556991-0358,17832,Norman & Carlsson Bygg och Betong AB,2014-11-18,Aktiebolag,9,,"Företagsgatan 8, 692 71 Kumla","Företagsgatan 8, 692 71 Kumla",Kumla,50,['41200 Byggande av bostadshus och andra byggnader'],Bolaget ska bedriva bygg- och entreprenadverksamhet samt därmed förenlig verksamhet.,,
Örebro schakt och mark AB,https://www.allabolag.se/foretag/%C3%B6rebro-schakt-och-mark-ab/%C3%B6rebro/-/5591146112,[],559114-6112,17829,Örebro schakt och mark AB,2017-06-07,Aktiebolag,10,,"Björkvalla Backe 814, 705 91 Örebro","Björkvalla Backe 814, 705 91 Örebro",Örebro,50,"['43120 Mark- och grundarbeten', '41200 Byggande av bostadshus och andra byggnader']","Bolaget skall utföra gräv- och markentreprenader för privatpersoner och företag, bedriva handel och uthyrning av entreprenadmaskiner. Bolaget skall även bedriva förvaltning av fast och lös egendom. Bolaget skall även bedriva byggverksamhet samt därmed förenlig verksamhet.",,
Gillmet AB,https://www.allabolag.se/foretag/gillmet-ab/kumla/-/5569615924,[],556961-5924,17812,Gillmet AB,2014-02-11,Aktiebolag,2,Arne Peter Ohlsson,"Älvestavägen 10, 692 92 Kumla","Älvestavägen 10, 692 92 Kumla",Kumla,50,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],"Företaget skall tillhandahålla tjänster som lossningsledare, ledningsvakt och säkerhetsvakt vid flytt av produkter, varor och gods till och från fartyg och fordon på land. Alla typer av tjänster förekommande inom inspektion och oberoende inspektion inom den marina sektorn samt vid landbaserade verksamheter. Praktiska och teoretiska uppdrag inom petroleum och kemikalieindustrin inkluderat kvalitets och kvantitetsbestämmande av volymer och vikter, ibland med hjälp av tredje part. Stuveritjänster i hamnar och depåmiljöer. Tekniska uppdrag vid depåer inom energisektorn. Alla förekommande arbeten avseende råvaror inom främst petroleum och spannmålssektorn. Projekt och arbetsledning i marin- och hamnmiljö. Skadebesiktningar vid försäkringsärenden. Underleverantörer av tjänster enligt ovan till regionala och internationella aktörer inom ovan nämnda sektorer.",,
Madsen El & Montage AB,https://www.allabolag.se/foretag/madsen-el-montage-ab/kumla/-/5569165417,[],556916-5417,17791,Madsen El & Montage AB,2012-12-20,Aktiebolag,9,,"Hörsta 109, 692 93 Kumla","Hörsta 109 Hörsta 109, 692 93 Kumla",Kumla,50,"['43210 Elinstallationer', '70220 Konsultverksamhet avseende företags organisation']",Aktiebolagets verksamhet ska vara att utföra elinstallationer och servicearbeten inom fastighet och industri samt att bedriva konsultverksamhet åt finansbolag jämte därmed förenlig verksamhet.,,
Hemfjärden Bygg AB,https://www.allabolag.se/foretag/hemfj%C3%A4rden-bygg-ab/%C3%B6rebro/-/5592255870,[],559225-5870,17712,Hemfjärden Bygg AB,2019-11-06,Aktiebolag,1,,"Kantorstigen 6, 702 85 Örebro","Kantorstigen 6, 702 85 Örebro",Örebro,50,"['41200 Byggande av bostadshus och andra byggnader', '45191 Handel med lastbilar, bussar och specialfordon']","Bolaget skall bedriva byggverksamhet och personaluthyrning samt därmed förenlig verksamhet, även äga och förvalta värdepapper.",,
Jonas Nyberg Bil & Däckservice AB,https://www.allabolag.se/foretag/jonas-nyberg-bil-d%C3%A4ckservice-ab/askersund/-/5567312904,[],556731-2904,17656,Jonas Nyberg Bil & Däckservice AB,2007-06-05,Aktiebolag,7,,"Parkgatan 5, 696 33 Askersund","Parkgatan 5, 696 33 Askersund",Askersund,100,"['45201 Allmän service och reparation av motorfordon utom motorcyklar', '49410 Vägtransport, godstrafik']",Bolaget ska bedriva bil- och däckservice samt utförande av transportuppdrag samt därmed förenlig verksamhet.,,
ELOP AB,https://www.allabolag.se/foretag/elop-ab/%C3%B6rebro/-/5592957343,[],559295-7343,17608,ELOP AB,2021-01-11,Aktiebolag,8,Karl Simon Sandberg,"Kulvägen 10, 703 84 Örebro","Kulvägen 10, 703 84 Örebro",Örebro,100,['43210 Elinstallationer'],"Bolaget skall utföra elinstallationer, försäljning av elmaterial samt projektering och konsultverksamhet inom elbranschen samt därmed förenlig verksamhet.",,
Mobab Aktiebolag,https://www.allabolag.se/foretag/mobab-aktiebolag/fjugesta/-/5562249366,[],556224-9366,17575,Mobab Aktiebolag,1982-12-24,Aktiebolag,7,,"Hässleby 3009 b, 716 93 Fjugesta","Hässleby 3009 b, 716 93 Fjugesta",Fjugesta,685,"['25620 Metallegoarbeten', '27510 Tillverkning av elektriska hushållsmaskiner och hushållsapparater', '28290 Övrig tillverkning av maskiner för allmänt ändamål', '28990 Tillverkning av övriga specialmaskiner']","Bolaget skall till föremål för sin verksamhet ha tillverkning, försäljning och uthyrning av maskinell utrustning samt idka därmed förenlig verksamhet.",0585-816 60,
Aktiebolaget Felixsons Eftr.,https://www.allabolag.se/foretag/aktiebolaget-felixsons-eftr./karlskoga/-/5560739798,[],556073-9798,17568,Aktiebolaget Felixsons Eftr.,1960-10-11,Aktiebolag,9,,"Svetsarevägen 14, 691 37 Karlskoga","Svetsarevägen 14, 691 37 Karlskoga",Karlskoga,200,"['25500 Smidning, pressning, prägling och valsning av metall; pulvermetallurgi']","Bolaget skall bedriva smidesrörelse, plåtslageri samt tillverkning, montering och underhåll av maskinkonstruktioner, samt därmed förenlig verksamhet.",,
Nöjesbutiken i Karlskoga AB,https://www.allabolag.se/foretag/n%C3%B6jesbutiken-i-karlskoga-ab/karlskoga/-/5567016737,[],556701-6737,17564,Nöjesbutiken i Karlskoga AB,2006-04-06,Aktiebolag,4,,"Skolgärdesvägen 2 d, 691 33 Karlskoga","Skolgärdesvägen 2 d, 691 33 Karlskoga",Karlskoga,100,"['47242 Specialiserad butikshandel med konfektyrer', '47410 Specialiserad butikshandel med datorer, programvara, data- och tv-spel', '77220 Uthyrning av videokassetter och dvd-skivor', '96040 Kroppsvård']","Bolaget skall hyra ut och sälja videofilmer, DVD-filmer, TV-spel och dataspel, bedriva kiosk-, café-, spel- och lotteriverksamhet samt idka därmed förenlig verksamhet.",,
Barsom Retail AB,https://www.allabolag.se/foretag/barsom-retail-ab/%C3%B6rebro/-/5567979223,[],556797-9223,17535,Barsom Retail AB,2009-12-21,Aktiebolag,8,,"Kungsgatan 10, 702 11 Örebro","Kungsgatan 10, 702 11 Örebro",Örebro,100,"['47711 Specialiserad butikshandel med herr-, dam- och barnkläder, blandat']","Bolaget skall bedriva detaljhandel med konfektion och andra produktgrupper som är relaterade till livsstilskoncept främst böcker, möbler och skor, handel med värdepapper och handel med fastigheter samt annan därmed förenlig verksamhet.",,
Projkon Närke AB,https://www.allabolag.se/foretag/projkon-n%C3%A4rke-ab/vintrosa/-/5593933541,[],559393-3541,17515,Projkon Närke AB,2022-08-22,Aktiebolag,11,Johan Marcus Örtenholm,"Gourmetstigen 9, 719 93 Vintrosa","Gourmetstigen 9, 719 93 Vintrosa",Vintrosa,25,"['71124 Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik']","Bolaget skall bedriva konsultverksamhet inom energiteknik, miljöteknik, vvs-teknik samt därmed förening verksamhet.",,
Kakelmässan i Örebro AB,https://www.allabolag.se/foretag/kakelm%C3%A4ssan-i-%C3%B6rebro-ab/%C3%B6rebro/-/5565387403,[],556538-7403,17504,Kakelmässan i Örebro AB,1997-01-31,Aktiebolag,7,,"Radiatorvägen 7, 702 27 Örebro","Radiatorvägen 7, 702 27 Örebro",Örebro,100,['46731 Partihandel med virke och andra byggmaterial'],Bolaget skall bedriva försäljning och import av keramiska produkter och boinredning samt hundkapplöpning och därmed förenlig verksamhet.,019-27 05 65,
Hidingebro Såg & Bygghandel AB,https://www.allabolag.se/foretag/hidingebro-s%C3%A5g-bygghandel-ab/fjugesta/-/5567892277,[],556789-2277,17498,Hidingebro Såg & Bygghandel AB,2009-09-17,Aktiebolag,6,,"Hidingebro, 716 92 Fjugesta","Hidingebro, 716 92 Fjugesta",Fjugesta,100,"['16101 Sågning av trä', '47521 Specialiserad butikshandel med virke och byggvaror']","Föremålet för bolagets verksamhet är att bedriva sågverksrörelse och bygghandel, äga, förvalta samt hyra ut fastigheter och lokaler, handel med verktyg såsom sågar inom företrädesvis detaljhandeln, handel med värdepapper, uthyrning av arbetskraft sam därmed förenlig verksamhet.",,
