name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Örebroporten Fastigheter AB,https://www.allabolag.se/foretag/%C3%B6rebroporten-fastigheter-ab/%C3%B6rebro/-/5561678276,[],556167-8276,531050,Örebroporten Fastigheter AB,1972-01-01,Aktiebolag,49,Eva Jeanette Berggren,"Orvar Bergmarks Plats 2 b, 702 23 Örebro","Box 33520, 701 35 Örebro",Örebro,10 800,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler']","Bolaget har till föremål för sin verksamhet att förvärva, äga, förvalta och överlåta fastigheter, lokaler samt aktier och andelar i bolag för nedan angivna ändamål inom Örebro kommun. Bolaget har vidare till föremål för sin verksamhet att bedriva produktion av el samt därmed sammanhängande verksamhet. Bolaget är skyldigt att utföra de uppdrag som bolaget tilldelas av Örebro kommun inom ramen för Örebro kommuns kompetens. Bolaget är skyldigt att följa den bolagspolicy som antagits av kommun- fullmäktige i Örebro under år 2017 med eventuella efterföljande revideringar. Bolaget har till ändamål att - inom ramen för en allmänt inriktad och kompetensenlig kommunal näringspolitik - komplettera marknadens utbud av lokaler för näringsverksamhet genom att förvärva, äga, förvalta, utveckla, överlåta eller upplåta fastigheter samt att genom information och marknadsföring lämna näringslivet en god service i frågor om mark- och lokalutnyttjande i kommunen. Vidare ska bolaget på uppdrag av kommunen förvärva, äga, förvalta, utveckla och upplåta fastigheter för kommunens egen verksamhet. Bolaget ska följa de kommunalrättsliga principerna i 2 kap. kommunallagen. Självkostnadsprincipen är inte tillämplig i bolagets verksamhet som gäller förvaltning av kommunal egendom, såsom upplåtelse och överlåtelse av fast och lös egendom. Den del av bolagets verksamhet som lyder under ellagen ska bedrivas på affärsmässig grund och är undantagen från lokaliseringsprincipen (7 kap. 1 § ellagen).",019-676 22 30,
Schur Pack Sweden AB,https://www.allabolag.se/foretag/schur-pack-sweden-ab/kumla/-/5562426816,[],556242-6816,506588,Schur Pack Sweden AB,1987-03-17,Aktiebolag,106,Johan Andréas Davidsson,"Västra Bangatan 50, 692 35 Kumla","Box 104, 692 22 Kumla",Kumla,7 000,['17219 Övrig tillverkning av pappers- och pappförpackningar'],Bolaget skall bedriva tillverkning och handel med förpackningar och förpackningsmaskiner samt fastighetsförvaltning och uthyrning av lokaler ävensom idka därmed förenlig verksamhet.,019-58 72 00,
NA Bygg Aktiebolag,https://www.allabolag.se/foretag/na-bygg-aktiebolag/hallsberg/-/5566925557,[],556692-5557,494307,NA Bygg Aktiebolag,2005-12-02,Aktiebolag,49,Gustav Oskar Falkenström,"Kajsabacksvägen 7, 694 34 Hallsberg","Kajsabacksvägen 7, 694 34 Hallsberg",Hallsberg,500,"['41200 Byggande av bostadshus och andra byggnader', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget skall bedriva bygg- och entreprenadverksamhet, äga och förvalta fast egendom, idka annan förmögenhetsförvaltning samt bedriva därmed förenlig verksamhet.",0582-812 00,
Castellum City Förvaltning AB,https://www.allabolag.se/foretag/castellum-city-f%C3%B6rvaltning-ab/%C3%B6rebro/-/5565733952,[],556573-3952,472228,Castellum City Förvaltning AB,1999-07-13,Aktiebolag,13,,"Fabriksgatan 47, 702 23 Örebro","c/o Castellum Mitt AB Box 1824, 701 18 Örebro",Örebro,100,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']","Bolaget skall ha till föremål för sin verksamhet att - direkt eller indirekt genom hel- eller delägda bolag - förvärva, förvalta, utveckla och försälja fast egendom samt att bedriva annan därmed förenlig verksamhet.",019-27 65 00,
Baettr Guldsmedshyttan AB,https://www.allabolag.se/foretag/baettr-guldsmedshyttan-ab/guldsmedshyttan/-/5560400854,[],556040-0854,468823,Baettr Guldsmedshyttan AB,1941-04-04,Aktiebolag,127,Torbjörn Bertil Lantz,"Elzwiks Väg 1, 711 78 Guldsmedshyttan","Elzwiks Väg 1, 711 78 Guldsmedshyttan",Guldsmedshyttan,11 000,"['24510 Gjutning av järn', '38320 Återvinning av källsorterat material']",Föremålet för bolagets verksamhet är tillverkning och försäljning av gjutgods- och verkstadsprodukter jämte annan därmed förenlig verksamhet.,0581-451 00,
OBK Sverige AB,https://www.allabolag.se/foretag/obk-sverige-ab/%C3%B6rebro/-/5568635303,[],556863-5303,464782,OBK Sverige AB,2011-09-06,Aktiebolag,58,Bengt Johan Ålund,"Virkesvägen 8, 703 83 Örebro","Virkesvägen 8, 703 83 Örebro",Örebro,1 000,"['41200 Byggande av bostadshus och andra byggnader', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik']","Föremålet för bolagets verksamhet är att bedriva bygg- och byggkonsultverksamhet, förvalta fast och lös egendom samt därmed förenlig verksamhet.",019-30 86 10,
Hasselfors Garden AB,https://www.allabolag.se/foretag/hasselfors-garden-ab/%C3%B6rebro/-/5566651823,[],556665-1823,430222,Hasselfors Garden AB,2004-08-20,Aktiebolag,90,,"Fredsgatan 23, 703 62 Örebro","Box 1813, 701 18 Örebro",Örebro,9 800,"['20150 Tillverkning av gödselmedel och kväveprodukter', '08920 Torvutvinning', '70100 Verksamheter som utövas av huvudkontor']","Bolaget skall bedriva utvinning och förädling av torv, äga och förvalta fast och lös egendom samt därmed förenlig verksamhet.",019-761 42 00,
Hörmann Svenska AB,https://www.allabolag.se/foretag/h%C3%B6rmann-svenska-ab/%C3%B6rebro/-/5565470241,[],556547-0241,429170,Hörmann Svenska AB,1997-10-08,Aktiebolag,140,Ib Richard Thomsen,"Skjutbanevägen 10, 703 84 Örebro","Box 1206, 701 12 Örebro",Örebro,500,"['46731 Partihandel med virke och andra byggmaterial', '43320 Byggnadssnickeriarbeten']","Bolaget skall marknadsföra, sälja och distribuera moderbolaget Hörmann KG VKG:s produkter, vilket innefattar industri- och garageportar på den svenska marknaden samt därmed förenlig verk- samhet.",010-190 02 00,
FMF Assistans AB,https://www.allabolag.se/foretag/fmf-assistans-ab/%C3%B6rebro/-/5568007206,[],556800-7206,426069,FMF Assistans AB,2010-02-11,Aktiebolag,1119,Benyamin Isasson,"Adolfsbergsvägen 4, 702 27 Örebro","Adolfsbergsvägen 4, 702 27 Örebro",Örebro,100,['88102 Öppna sociala insatser för personer med funktionshinder'],Bolaget skall bedriva fastighetsförvaltning och tillhandahålla personlig assistans till assistansberättigade efter beslut enligt LSS'/LASS samt därmed förenlig verksamhet.,019-609 04 20,
Malmbergs Elektriska Aktiebolag (publ),https://www.allabolag.se/foretag/malmbergs-elektriska-aktiebolag-publ/kumla/-/5565562781,[],556556-2781,423358,Malmbergs Elektriska Aktiebolag (publ),1998-05-25,Publikt aktiebolag,111,Lars Stefan Andersson,"Västra Bangatan 54, 692 35 Kumla","Box 144, 692 23 Kumla",Kumla,20 000,"['46434 Partihandel med elartiklar', '46470 Partihandel med möbler, mattor och belysningsartiklar']","Bolaget har till ändamål för sin verksamhet att direkt eller indirekt genom dotterbolag bedriva handel med elektriska produkter genom import och export, samt annan därmed förenlig verksamhet.",019-58 77 00,
CAB Group AB,https://www.allabolag.se/foretag/cab-group-ab/%C3%B6rebro/-/5561312223,[],556131-2223,422827,CAB Group AB,1969-12-02,Aktiebolag,209,Robin Peter Brar Afzelius,"Nygatan 31, 702 11 Örebro","Nygatan 31, 702 11 Örebro",Örebro,550,"['62010 Dataprogrammering', '62020 Datakonsultverksamhet']","Bolagets verksamhet omfattar systemutveckling, drift, tjänster samt annan härmed förenlig verksamhet inom IT och process- utveckling. Bolaget skall i sin verksamhet agera enligt affärs- mässiga principer och på marknadens villkor, samt beakta tillämp= liga lagar, föreskrifter och andra krav som rör verksamheten i de länder där bolaget agerar, inklusive tillämpliga konkurrens- regler. Verksamheten ska bedrivas utan ovidkommande hänsyn till ägarnas försäkringsrörelser.",019-15 86 00,
Laxå Specialvehicles Aktiebolag,https://www.allabolag.se/foretag/lax%C3%A5-specialvehicles-aktiebolag/lax%C3%A5/-/5565484705,[],556548-4705,421593,Laxå Specialvehicles Aktiebolag,1998-01-14,Aktiebolag,151,Samuel Hugo Suderbys,"Röforsvägen 1, 695 30 Laxå","Box 77, 695 22 Laxå",Laxå,2 571,['29200 Tillverkning av karosserier för motorfordon; tillverkning av släpfordon och påhängsvagnar'],"Bolaget skall äga och förvalta fast och lös egendom, så och att driva fabriks-, handels-, verkstads- och garagerörelse inom bilbranschen samt därmed förenlig verksamhet.",0584-108 20,
Meribel Pharma Karlskoga AB,https://www.allabolag.se/foretag/meribel-pharma-karlskoga-ab/karlskoga/-/5566624366,[],556662-4366,420863,Meribel Pharma Karlskoga AB,2004-05-19,Aktiebolag,164,Ingela Marie Palmkvist,"Björkbornsvägen 5, 691 33 Karlskoga","Box 410, 691 27 Karlskoga",Karlskoga,100,['21200 Tillverkning av läkemedel'],"Bolaget skall bedriva miljömedveten utveckling, tillverkning och försäljning av läkemedel, naturläkemedel, naturmedel, kosttill- skott, medicinska hjälpmedel och därmed förenlig verksamhet.",0586-682 00,
"Caravan-Trailer, Engstrand & Co. Aktiebolag",https://www.allabolag.se/foretag/caravan-trailer-engstrand-co.-aktiebolag/%C3%B6rebro/-/5561176230,[],556117-6230,416980,"Caravan-Trailer, Engstrand & Co. Aktiebolag",1968-06-11,Aktiebolag,55,Allan Aner Levi Engstrand,"Filarevägen 15, 703 75 Örebro","Filarevägen 15, 703 75 Örebro",Örebro,500,"['45192 Handel med husvagnar, husbilar, släpfordon och påhängsvagnar', '45110 Handel med personbilar och lätta motorfordon']","Bolaget skall bedriva handel med husbilar, lätta lastbilar, personbilar, husvagnar och släpvagnar, manskapsbodar, båtar och båttrailers med tillbehör, äga och förvalta värdepapper och fastigheter och därmed förenlig verksamhet.",019-37 00 10,
Skogsam Aktiebolag,https://www.allabolag.se/foretag/skogsam-aktiebolag/hallsberg/-/5563230423,[],556323-0423,412204,Skogsam Aktiebolag,1988-09-02,Aktiebolag,7,,"Ålsta 528, 694 92 Hallsberg","Ålsta 528, 694 92 Hallsberg",Hallsberg,150,['46731 Partihandel med virke och andra byggmaterial'],"Föremålet för bolagets verksamhet skall vara att bedriva, dels avverkning och handel med skogsprodukter, byggnadsmateriel, dels bearbeta och försälja sågade trävaror, dels handel och förvaltning av värdepapper och fast egendom samt därmed förenlig verksam= het.",,
T-Schakt Aktiebolag,https://www.allabolag.se/foretag/t-schakt-aktiebolag/%C3%B6rebro/-/5560968108,[],556096-8108,411424,T-Schakt Aktiebolag,1965-02-22,Aktiebolag,7,Per Mikael Persson Arman,"Transportgatan 4, 702 27 Örebro","Box 76, 701 41 Örebro",Örebro,100,['43991 Uthyrning av bygg- och anläggningsmaskiner med förare'],Bolaget skall idka förmedling av schakt- och entreprenadmaskiner och därmed förenlig verksamhet.,,
Kura Omsorg i Sverige AB,https://www.allabolag.se/foretag/kura-omsorg-i-sverige-ab/%C3%B6rebro/-/5567337364,"['info@kuraomsorg.se', 'info@kuraomsorg.se']",556733-7364,400555,Kura Omsorg i Sverige AB,2007-07-03,Aktiebolag,682,Per Jonas Uhlin,"Aspholmsvägen 12 A, 702 27 Örebro","Box 1303, 701 13 Örebro",Örebro,100,['88102 Öppna sociala insatser för personer med funktionshinder'],"Bolaget skall bedriva samordning av persolig assistans enligt LSS (1993:387) och LASS (1993:389) och därmed förenlig verksamhet, daglig verksamhet för personer med funktionsvariationer, hemtjänst, samt enklare hushållsnära tjänster.",019-603 22 90,https://www.kuraomsorg.se/
Infracon Sverige AB,https://www.allabolag.se/foretag/infracon-sverige-ab/%C3%B6rebro/-/5590205869,[],559020-5869,397472,Infracon Sverige AB,2015-07-13,Aktiebolag,87,Karl Johan Kalm,"Pikullagatan 14, 702 27 Örebro","Pikullagatan 14, 702 27 Örebro",Örebro,50,['43120 Mark- och grundarbeten'],Bolaget ska utföra markentreprenader och bedriva handel med värdepapper och därmed förenlig verksamhet.,070-741 73 45,
Alacant Stormarknad AB,https://www.allabolag.se/foretag/alacant-stormarknad-ab/kumla/-/5592886567,[],559288-6567,394939,Alacant Stormarknad AB,2020-12-09,Aktiebolag,82,Per Magnus Winges,"Köpmangatan 18, 692 30 Kumla","Köpmangatan 18, 692 30 Kumla",Kumla,100,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad', '10710 Tillverkning av mjukt matbröd och färska bakverk']",Bolaget har till föremål för sin verksamhet att bedriva detaljhandelsrörelse med dagligvaror i Sverige och annan därmed förenlig verksamhet.,019-58 79 00,
Lindesberg's Bygg AB,https://www.allabolag.se/foretag/lindesbergs-bygg-ab/lindesberg/-/5567397376,[],556739-7376,384130,Lindesberg's Bygg AB,2007-10-11,Aktiebolag,24,,"Bowlinggatan 2, 711 34 Lindesberg","Stafettgatan 32, 711 34 Lindesberg",Lindesberg,100,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],"Föremålet för bolagets verksamhet är snickeri- och byggnadsarbeten, försäljning av byggnadsmaterial, montering och uthyrning av byggnadsställningar, uthyrning av arbetskraft och förvaltning av fastigheter samt därmed förenlig verksamhet.",070-289 70 83,
L.E. Vegetables Company Aktiebolag,https://www.allabolag.se/foretag/l.e.-vegetables-company-aktiebolag/odensbacken/-/5564259918,[],556425-9918,384021,L.E. Vegetables Company Aktiebolag,1991-05-16,Aktiebolag,33,,"Ytterby 610, 715 91 Odensbacken","Ytterby 610, 715 91 Odensbacken",Odensbacken,2 000,['46310 Partihandel med frukt och grönsaker'],"Bolaget skall bedriva produktion, förädling och handel med grönsaksprodukter, samt därmed förenlig verksamhet.",019-45 02 70,
Boman & Svahn Bygg & Entreprenad AB,https://www.allabolag.se/foretag/boman-svahn-bygg-entreprenad-ab/%C3%B6rebro/-/5569030959,[],556903-0959,376894,Boman & Svahn Bygg & Entreprenad AB,2012-09-06,Aktiebolag,73,Joakim Kjell Svahn,"Pistolvägen 1, 702 21 Örebro","Pistolvägen 1, 702 21 Örebro",Örebro,500,['41200 Byggande av bostadshus och andra byggnader'],"Bolaget skall bedriva konsult- och entreprenadverksamhet inom byggbranschen, samt därmed förenlig verksamhet.",019-36 99 00,
Karlskoga Kraftvärmeverk AB,https://www.allabolag.se/foretag/karlskoga-kraftv%C3%A4rmeverk-ab/karlskoga/-/5565074308,[],556507-4308,375055,Karlskoga Kraftvärmeverk AB,1995-02-06,Aktiebolag,63,Sebastian Cabander,"Värmeverksvägen 10, 691 33 Karlskoga","Box 42, 691 21 Karlskoga",Karlskoga,3 000,"['35300 Försörjning av värme och kyla', '38110 Insamling av icke-farligt avfall']","Bolagets ändamål är att i enlighet med god teknisk praxis svara för en god energiförsörjning. Härvid skall kundernas behov av driftsäkerhet och service liksom god energihushållning beaktas. Bolagets verksamhet skall bedrivas på affärsmässig grund och med optimalt resursutnyttjande Verksamheten skall bedrivas inom ramen för givna ägardirektiv, kommunal kompetens samt gällande lag och författning. Skulle bolaget likvideras skall dess vinst och behållna till- gångar tillfalla Karlskoga kommun.",0586-75 01 00,
Johnson Metall Aktiebolag,https://www.allabolag.se/foretag/johnson-metall-aktiebolag/%C3%B6rebro/-/5560620196,[],556062-0196,360383,Johnson Metall Aktiebolag,1955-10-05,Aktiebolag,115,Anders Torbjörn Nord,"Stålgatan 15, 703 83 Örebro","Box 1513, 701 15 Örebro",Örebro,10 000,"['28150 Tillverkning av lager, kugghjul och andra delar för kraftöverföring', '24440 Framställning av koppar', '46720 Partihandel med metaller och metallmalmer']","Bolaget skall direkt eller indirekt via dotterbolag tillverka och försälja metallvaror, köpa, sälja och förvalta aktier, andelar och fastigheter, köpa och sälja patent- och know-how-rättigheter, köpa och sälja administrativa tjänster samt idka därmed förenlig verksamhet.",019-17 51 00,
EJOT Sverige AB,https://www.allabolag.se/foretag/ejot-sverige-ab/%C3%B6rebro/-/5563090520,[],556309-0520,360108,EJOT Sverige AB,1987-10-20,Aktiebolag,55,Johan Georg Oskarsson,"Sandtagsvägen 9, 702 36 Örebro","Box 9013, 700 09 Örebro",Örebro,2 000,"['46741 Partihandel med järnhandelsvaror', '46900 Övrig partihandel']",Bolaget skall bedriva försäljning och distribution av fästelement och verktyg ävensom idka därmed förenlig verksamhet.,,
Bengts Åkeri i Örebro Aktiebolag,https://www.allabolag.se/foretag/bengts-%C3%A5keri-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5565008090,[],556500-8090,358629,Bengts Åkeri i Örebro Aktiebolag,1994-12-02,Aktiebolag,230,Bengt Niklas Sture Johansson,"Vagngatan 19, 702 27 Örebro","Vagngatan 19, 702 27 Örebro",Örebro,1 000,"['49410 Vägtransport, godstrafik']","Bolaget skall bedriva åkerirörelse, ävensom idka därmed förenlig verksamhet.",019-27 09 10,
Nitton93 Inredningar AB,https://www.allabolag.se/foretag/nitton93-inredningar-ab/%C3%B6rebro/-/5569491060,[],556949-1060,333801,Nitton93 Inredningar AB,2013-11-14,Aktiebolag,33,Troy Abrahamsen,"Tomtebogatan 2, 703 43 Örebro","Tomtebogatan 2, 703 43 Örebro",Örebro,50,['46650 Partihandel med kontorsmöbler'],"Bolaget skall bedriva försäljning av butiksinredning, inredningsdetaljer och övrig inredning, äga och förvalta fastigheter samt genom bolag bedriva likartad verksamhet, samt därmed förenlig verksamhet.",019-19 93 00,
Örebro Bilcenter Aktiebolag,https://www.allabolag.se/foretag/%C3%B6rebro-bilcenter-aktiebolag/%C3%B6rebro/-/5561507012,[],556150-7012,329484,Örebro Bilcenter Aktiebolag,1971-09-13,Aktiebolag,44,David Svanborg,"Bäckvägen 62, 703 75 Örebro","Bäckvägen 62, 703 75 Örebro",Örebro,1 000,"['45110 Handel med personbilar och lätta motorfordon', '45201 Allmän service och reparation av motorfordon utom motorcyklar', '77110 Uthyrning och leasing av personbilar och lätta motorfordon']",Bolaget skall bedriva försäljnings- och reparationsrörelse för motorfordon samt härmed förenlig verksamhet.,,
EUROPROFIL AB,https://www.allabolag.se/foretag/europrofil-ab/nora/-/5562145713,[],556214-5713,323771,EUROPROFIL AB,1982-01-01,Aktiebolag,50,Ronnie Hans Speychal,"Pershyttans Ind.Omr., 713 91 Nora","Box 147, 713 23 Nora",Nora,5 000,['24330 Tillverkning av andra kallformade produkter av stål'],"Bolaget skall bedriva tillverkning och försäljning av bygg- material, äga och förvalta patent och liknande rättigheter avseende utvecklingsprojekt därför, ävensom idka därmed förenlig verksamhet.",0587-818 80,
